dt,code,price_open,price_close,price_highest,price_lowest,trade,trade_amount,amplitude,rise,amount_increase_decrease,turnover_rate,stock_code,stock_name
2025-12-08,002657,26.47,27.67,28.67,26.37,368114.0,1020775173.5,8.76,5.33,1.4,10.95,002657,中科金财
2025-12-30,002657,28.53,30.02,30.98,28.4,655077.0,1949996158.06,9.1,5.85,1.66,19.49,002657,中科金财
2025-12-15,002669,13.15,14.1,14.18,13.13,291193.0,404970513.0,7.94,6.58,0.87,9.62,002669,康达新材
2025-12-22,002678,4.88,5.39,5.39,4.85,357843.0,186285559.5,11.02,10.0,0.49,2.64,002678,珠江钢琴
2026-01-05,002700,6.71,6.98,7.01,6.68,102390.0,70623177.0,4.92,4.02,0.27,3.89,002700,万憬能源
2025-12-18,002703,14.31,15.92,15.92,13.79,1805778.0,2773367535.36,14.72,10.02,1.45,30.81,002703,浙江世宝
2026-01-12,002722,15.45,16.13,16.59,15.35,145885.0,233970993.37,8.07,5.01,0.77,7.63,002722,物产金轮
2026-01-12,002729,17.94,18.85,19.15,17.74,384833.0,715645746.28,7.86,5.07,0.91,21.93,002729,好利科技
2025-12-11,002735,15.01,15.5,15.6,15.01,407641.0,627320962.34,4.0,5.01,0.74,14.53,002735,王子新材
2025-12-12,002735,15.5,16.32,17.05,15.18,731326.0,1186325680.52,12.06,5.29,0.82,26.08,002735,王子新材
2025-12-30,002757,16.9,17.7,17.7,16.69,233417.0,405101548.88,6.28,10.01,1.61,8.28,002757,南兴股份
2025-12-24,002765,11.49,12.18,12.25,11.48,331793.0,396819227.94,6.71,6.1,0.7,5.57,002765,蓝黛科技
2025-12-30,002765,12.12,12.9,13.29,12.07,644435.0,823354763.94,10.02,6.0,0.73,10.81,002765,蓝黛科技
2026-01-05,002773,29.75,32.97,32.97,29.61,200738.0,642949460.6,11.21,10.01,3.0,2.92,002773,康弘药业
2026-01-06,002773,33.49,33.75,34.04,33.12,249707.0,837762171.73,2.79,2.37,0.78,3.64,002773,康弘药业
2026-01-06,002774,10.55,11.23,11.23,10.48,243715.0,266262743.88,7.35,9.99,1.02,8.65,002774,快意电梯
2025-12-22,002788,15.98,16.82,16.82,15.64,1027222.0,1702005739.64,7.72,10.01,1.53,26.91,002788,鹭燕医药
2025-12-22,002800,14.11,15.42,15.42,14.01,100558.0,150228621.24,10.06,9.99,1.4,7.18,002800,天顺股份
2025-12-22,002810,14.08,14.54,14.54,14.08,215112.0,311005686.09,3.48,9.98,1.32,6.68,002810,山东赫达
2025-12-23,002810,15.0,15.99,15.99,14.8,434295.0,671267163.87,8.18,9.97,1.45,13.48,002810,山东赫达
2025-12-09,002815,13.79,14.35,14.7,13.71,776327.0,1109031858.96,7.22,4.67,0.64,9.99,002815,崇达技术
2026-01-05,002819,28.05,30.04,30.04,28.05,134122.0,391089168.78,7.29,10.0,2.73,5.71,002819,东方中科
2026-01-06,002819,30.04,30.65,31.87,29.58,296738.0,912485564.9,7.62,2.03,0.61,12.62,002819,东方中科
2025-12-26,002824,19.12,19.99,21.04,19.0,243520.0,494882868.57,10.66,4.5,0.86,12.87,002824,和胜股份
2025-12-09,002825,11.46,12.15,12.62,11.32,643453.0,788357582.76,11.33,5.93,0.68,25.08,002825,纳尔股份
2025-12-30,002833,16.0,16.62,16.65,15.91,96621.0,159025880.08,4.63,3.88,0.62,3.35,002833,弘亚数控
2025-12-24,002843,19.5,19.78,19.9,19.24,248527.0,487499454.59,3.31,-0.8,-0.16,9.91,002843,泰嘉股份
2026-01-12,002849,17.79,18.12,18.51,17.17,377464.0,682523623.2,7.64,3.25,0.57,19.5,002849,威星智能
2025-12-17,002853,18.11,19.65,19.65,16.34,269415.0,490725448.59,18.53,10.02,1.79,20.93,002853,皮阿诺
2025-12-18,002859,28.84,30.52,31.34,28.83,119085.0,364849773.01,8.73,6.16,1.77,2.94,002859,洁美科技
2026-01-07,002864,31.7,34.87,34.87,31.68,105633.0,356332419.18,10.06,10.0,3.17,14.24,002864,盘龙药业
2025-12-16,002869,23.1,23.29,24.34,22.18,134110.0,311356112.04,9.73,4.86,1.08,8.51,002869,金溢科技
2025-12-09,002870,36.17,38.69,39.28,35.96,97484.0,373723108.63,9.18,6.97,2.52,7.56,002870,香山股份
2025-12-25,002870,36.08,39.69,39.69,36.03,120553.0,467319100.0,10.14,10.01,3.61,9.35,002870,香山股份
2025-12-26,002875,15.82,16.58,16.72,15.51,97539.0,157591740.55,7.65,4.8,0.76,5.35,002875,安奈儿
2025-12-29,002875,16.51,17.17,17.39,16.42,134619.0,230145417.85,5.85,3.56,0.59,7.38,002875,安奈儿
2025-12-11,002879,16.52,17.22,18.01,16.45,154251.0,268297321.18,9.53,5.19,0.85,11.19,002879,长缆科技
2025-12-12,002879,16.87,17.58,17.81,16.87,166664.0,290070848.99,5.46,2.09,0.36,12.09,002879,长缆科技
2025-12-23,002888,18.86,20.75,20.75,18.76,126083.0,252695018.0,10.55,10.02,1.89,16.83,002888,惠威科技
2025-12-22,002896,82.1,84.0,85.53,81.64,124906.0,1047204167.83,4.89,5.53,4.4,6.36,002896,中大力德
2025-12-30,002899,26.22,28.13,28.72,25.8,158977.0,436737405.88,11.18,7.74,2.02,10.76,002899,英派斯
2025-12-30,002905,10.48,11.62,11.62,10.46,201713.0,225740685.44,10.98,10.04,1.06,5.77,002905,金逸影视
2025-12-25,002907,15.03,15.57,15.9,14.93,62123.0,96153771.7,6.48,4.01,0.6,2.07,002907,华森制药
2025-12-31,002908,9.59,10.53,10.53,9.59,409576.0,425606904.16,9.82,10.03,0.96,12.73,002908,德生科技
2025-12-12,002912,29.2,30.17,31.2,29.01,108305.0,327780909.09,7.49,3.25,0.95,6.68,002912,中新赛克
2025-12-26,002919,21.45,23.64,23.64,21.3,150509.0,343564569.62,10.89,10.0,2.15,5.69,002919,名臣健康
2025-12-30,002921,15.34,16.36,16.68,15.12,107323.0,171767026.45,10.11,6.03,0.93,8.35,002921,联诚精密
2025-12-31,002921,16.28,17.02,17.64,16.09,174201.0,297525693.13,9.47,4.03,0.66,13.56,002921,联诚精密
2026-01-07,002929,40.84,44.92,44.92,40.64,277867.0,1220272232.1,10.48,9.99,4.08,13.2,002929,润建股份
2026-01-06,002942,19.99,21.16,22.03,19.95,86403.0,181183885.4,10.38,5.64,1.13,6.3,002942,新农股份
2025-12-30,002945,14.42,14.93,15.52,14.4,281964.0,422456679.9,7.77,3.61,0.52,1.04,002945,华林证券
2025-12-31,002945,14.98,15.33,15.95,14.73,468296.0,727276819.26,8.17,2.68,0.4,1.73,002945,华林证券
2026-01-05,002945,15.33,16.22,16.86,14.98,628288.0,1010449817.63,12.26,5.81,0.89,2.33,002945,华林证券
2025-12-24,002949,13.64,14.68,14.92,13.53,116824.0,170283034.61,10.18,7.55,1.03,7.69,002949,华阳国际
2025-12-31,002962,14.43,14.82,15.06,14.29,84616.0,124577243.51,5.35,3.06,0.44,4.05,002962,五方光电
2026-01-05,002969,12.73,13.7,13.9,12.06,1664314.0,2204832853.04,14.53,8.21,1.04,16.66,002969,嘉美包装
2026-01-06,002978,32.89,36.17,36.17,32.88,195155.0,686889569.45,10.01,10.01,3.29,5.27,002978,安宁股份
2025-12-15,002985,28.47,29.7,29.79,28.22,168017.0,490048232.5,5.49,3.85,1.1,9.56,002985,北摩高科
2026-01-06,002986,10.81,11.54,11.76,10.75,134366.0,153168394.04,9.35,6.85,0.74,4.45,002986,宇新股份
2025-12-16,002987,18.93,19.41,19.68,18.61,228921.0,441338854.21,5.65,2.43,0.46,2.71,002987,京北方
2025-12-15,002989,25.76,27.25,27.28,25.5,116404.0,309580979.62,6.91,5.74,1.48,6.23,002989,中天精装
2025-12-22,002990,27.67,28.35,29.4,27.5,77889.0,222278641.93,6.91,3.09,0.85,5.81,002990,盛视科技
2025-12-24,002993,43.09,45.26,46.45,42.93,61063.0,277759777.7,8.2,5.45,2.34,2.56,002993,奥海科技
2025-12-25,002998,7.77,7.87,7.97,7.6,144353.0,112466134.34,4.77,1.55,0.12,5.39,002998,优彩资源
2025-12-08,003001,21.8,22.3,22.88,21.61,47758.0,107047442.27,5.85,2.67,0.58,4.52,003001,中岩大地
2025-12-24,003007,32.39,35.46,35.46,32.1,43907.0,150727125.3,10.42,9.99,3.22,6.11,003007,直真科技
2025-12-25,003007,38.95,39.01,39.01,38.88,50512.0,196987864.9,0.37,10.01,3.55,7.03,003007,直真科技
2025-12-19,003010,33.65,36.99,36.99,33.41,117906.0,421289190.58,10.65,9.99,3.36,5.21,003010,若羽臣
2025-12-22,003021,103.55,112.19,112.19,102.6,112541.0,1219937056.56,9.4,10.0,10.2,5.43,003021,兆威机电
2025-12-23,003037,7.46,7.72,7.77,7.41,118897.0,90713217.0,4.82,3.35,0.25,1.98,003037,三和管桩
2025-12-16,003040,18.12,18.92,19.46,17.77,320302.0,600675115.93,9.28,3.9,0.71,7.01,003040,楚天龙
2025-12-22,003040,18.4,19.59,20.16,18.34,556665.0,1093425826.4,9.93,6.87,1.26,12.18,003040,楚天龙
2026-01-05,300003,16.55,18.97,18.97,16.55,1432769.0,2613252683.0,15.31,19.99,3.16,9.07,300003,乐普医疗
2025-12-15,300004,10.9,11.28,11.64,10.86,479470.0,542631223.0,7.2,4.06,0.44,9.99,300004,南风股份
2026-01-05,300016,8.15,8.99,9.18,8.15,626551.0,548832214.0,12.97,13.22,1.05,11.15,300016,北陆药业
2025-12-15,300019,20.67,21.12,21.45,20.65,290243.0,612659854.0,3.93,3.73,0.76,8.6,300019,硅宝科技
2025-12-30,300022,7.7,8.11,8.45,7.69,314563.0,255770109.0,9.83,4.92,0.38,6.36,300022,吉峰科技
2025-12-30,300027,2.12,2.24,2.41,2.11,2281207.0,514758835.0,14.02,4.67,0.1,9.18,300027,华谊兄弟
2026-01-05,300030,7.35,7.91,7.96,7.35,139784.0,108620107.0,8.29,7.47,0.55,5.13,300030,阳普医疗
2026-01-06,300033,333.05,372.0,373.33,331.9,243672.0,8715947584.0,12.47,12.01,39.89,8.84,300033,同花顺
2025-12-15,300034,18.19,19.27,20.69,17.94,1049182.0,2006410329.0,15.29,7.12,1.28,13.69,300034,钢研高纳
2026-01-13,300040,6.42,6.66,6.9,6.3,506309.0,332650171.0,9.36,3.9,0.25,9.79,300040,九洲集团
2025-12-08,300051,6.88,7.44,7.87,6.87,470061.0,347273972.0,14.53,8.14,0.56,12.78,300051,琏升科技
2025-12-26,300055,7.43,7.75,7.9,7.4,183095.0,141679572.0,6.73,4.31,0.32,2.89,300055,万邦达
2025-12-31,300063,8.2,8.57,8.83,8.18,858092.0,734606335.4,7.91,4.26,0.35,13.7,300063,天龙集团
2026-01-12,300077,21.32,22.76,22.95,21.32,546091.0,1227443512.0,7.65,6.8,1.45,9.64,300077,国民技术
2026-01-12,300079,5.74,6.1,6.14,5.73,1151605.0,687528370.0,7.24,7.77,0.44,8.99,300079,数码视讯
2025-12-23,300082,9.66,10.07,10.21,9.46,409834.0,407314183.0,7.8,4.68,0.45,6.04,300082,奥克股份
2025-12-19,300083,9.04,9.32,9.58,9.04,1001071.0,938033818.0,6.13,5.79,0.51,6.7,300083,创世纪
2025-12-08,300085,40.5,41.84,43.63,40.36,762506.0,3220493501.0,8.11,3.82,1.54,11.69,300085,银之杰
2026-01-07,300094,3.75,3.94,3.99,3.71,2440594.0,940233984.0,7.65,7.65,0.28,22.08,300094,国联水产
2025-12-25,300100,36.88,38.78,38.97,36.71,229966.0,876740406.0,6.16,5.7,2.09,4.17,300100,双林股份
2025-12-26,300107,6.87,7.05,7.31,6.82,180736.0,128306329.0,7.18,3.37,0.23,5.2,300107,建新股份
2026-01-14,300107,7.07,7.31,7.42,7.04,237805.0,172263465.0,5.4,3.84,0.27,6.85,300107,建新股份
2025-12-15,300118,12.18,13.37,13.37,12.18,1784783.0,2301166981.0,10.68,20.02,2.23,19.26,300118,东方日升
2025-12-12,300128,7.05,7.72,7.95,7.04,1327427.0,1014871272.0,12.98,10.13,0.71,10.23,300128,锦富技术
2025-12-25,300129,9.0,9.91,10.18,8.94,1344512.0,1298305513.0,13.89,10.97,0.98,18.71,300129,泰胜风能
2025-12-09,300132,7.77,8.17,8.26,7.66,475170.0,382590205.0,7.66,4.34,0.34,9.35,300132,青松股份
2025-12-15,300138,12.98,13.17,13.64,12.82,231935.0,306690934.0,6.47,3.86,0.49,5.82,300138,晨光生物
2026-01-14,300138,13.6,13.78,14.09,13.35,399745.0,546284912.0,5.67,5.67,0.74,10.04,300138,晨光生物
2025-12-12,300141,11.62,12.17,12.32,11.5,178106.0,215867341.0,7.06,4.82,0.56,6.99,300141,和顺电气
2025-12-15,300141,12.45,13.03,13.58,12.45,330242.0,427723174.0,9.29,7.07,0.86,12.96,300141,和顺电气
2026-01-05,300143,10.04,11.38,11.5,10.03,473162.0,518100287.0,14.88,15.18,1.5,7.38,300143,盈康生命
2026-01-05,300149,9.55,10.11,10.17,9.54,170798.0,170088670.0,6.59,5.75,0.55,3.6,300149,睿智医药
2025-12-25,300151,13.8,14.42,14.76,13.71,213996.0,306128918.0,7.61,4.49,0.62,5.81,300151,昌红科技
2026-01-06,300163,4.08,4.44,4.58,4.07,855795.0,375167237.0,12.53,9.09,0.37,18.86,300163,先锋新材
2026-01-07,300163,4.47,4.66,4.74,4.3,937073.0,428579030.0,9.91,4.95,0.22,20.65,300163,先锋新材
2025-12-25,300180,6.53,6.65,6.74,6.49,944521.0,624507806.0,3.91,3.91,0.25,5.52,300180,华峰超纤
2025-12-15,300195,7.83,8.34,8.47,7.76,279619.0,231409929.0,9.06,6.38,0.5,8.91,300195,长荣股份
2025-12-23,300196,13.92,14.28,14.48,13.86,105713.0,151024567.0,4.45,2.59,0.36,4.3,300196,长海股份
2025-12-24,300196,14.2,14.89,14.95,14.16,143929.0,211214030.0,5.53,4.27,0.61,5.85,300196,长海股份
2026-01-07,300200,12.41,14.56,14.56,12.41,1320003.0,1856205213.0,17.72,20.03,2.43,31.14,300200,高盟新材
2025-12-09,300203,15.5,15.88,16.37,15.35,185089.0,294451940.0,6.63,3.25,0.5,4.13,300203,聚光科技
2026-01-05,300206,12.82,13.79,13.79,12.78,140689.0,188978968.0,7.9,7.82,1.0,4.16,300206,理邦仪器
2026-01-12,300210,9.04,10.22,10.4,8.96,515420.0,515117926.0,15.93,13.05,1.18,10.65,300210,森远股份
2025-12-25,300222,10.75,10.99,11.08,10.74,326459.0,357541426.0,3.21,3.68,0.39,5.15,300222,科大智能
2025-12-26,300226,24.36,25.16,26.09,24.35,196612.0,502357132.0,7.18,3.75,0.91,6.42,300226,上海钢联
2026-01-05,300227,9.25,9.94,9.99,9.11,508702.0,495630511.0,9.55,7.93,0.73,11.75,300227,光韵达
2025-12-09,300234,5.36,5.51,5.7,5.34,309335.0,171747175.0,6.74,3.18,0.17,8.99,300234,开尔新材
2025-12-31,300234,5.24,5.5,5.58,5.07,329084.0,177323291.82,9.73,4.96,0.26,9.57,300234,开尔新材
2026-01-05,300238,14.81,16.62,16.62,14.58,364634.0,574927036.0,14.73,20.0,2.77,13.75,300238,冠昊生物
2026-01-06,300238,17.01,17.18,18.0,16.91,536590.0,937270919.0,6.56,3.37,0.56,20.24,300238,冠昊生物
2025-12-17,300244,14.55,15.14,15.58,14.55,257025.0,390047998.0,7.08,4.13,0.6,5.13,300244,迪安诊断
2025-12-18,300244,15.2,16.45,16.68,15.14,447346.0,718967066.0,10.17,8.65,1.31,8.92,300244,迪安诊断
2026-01-05,300244,15.9,17.13,17.15,15.87,390495.0,649726103.0,8.08,8.08,1.28,7.79,300244,迪安诊断
2026-01-05,300246,8.1,8.61,8.72,8.1,120351.0,101962932.0,7.65,6.3,0.51,5.7,300246,宝莱特
2026-01-06,300246,8.61,8.93,9.09,8.61,154012.0,137135162.0,5.57,3.72,0.32,7.29,300246,宝莱特
2026-01-12,300246,9.31,10.91,11.15,9.27,499510.0,523095550.0,20.19,17.19,1.6,23.64,300246,宝莱特
2025-12-19,300248,11.88,12.45,13.0,11.74,282376.0,351120714.0,10.81,6.78,0.79,6.9,300248,新开普
2025-12-17,300253,8.24,8.55,8.98,8.24,1585954.0,1370467034.0,9.26,7.01,0.56,8.28,300253,卫宁健康
2025-12-18,300253,8.74,9.5,9.86,8.55,2925965.0,2688302094.0,15.32,11.11,0.95,15.28,300253,卫宁健康
2025-12-24,300258,12.9,13.89,13.99,12.78,378437.0,516832417.0,9.46,8.6,1.1,6.64,300258,精锻科技
2025-12-29,300263,8.69,8.99,9.1,8.65,774545.0,692986074.0,5.23,4.53,0.39,7.94,300263,隆华科技
2026-01-05,300264,6.72,7.52,7.77,6.68,863448.0,629983759.0,16.24,12.07,0.81,23.31,300264,佳创视讯
2025-12-11,300265,10.53,12.01,12.01,10.53,690495.0,799176084.0,14.79,19.98,2.0,14.78,300265,通光线缆
2026-01-09,300271,7.54,7.93,7.94,7.52,368171.0,286680874.0,5.6,5.73,0.43,4.62,300271,华宇软件
2025-12-22,300276,8.69,9.36,9.64,8.67,837877.0,779888553.0,11.28,8.84,0.76,7.93,300276,三丰智能
2025-12-25,300281,7.59,8.15,8.47,7.58,507330.0,412521747.0,11.74,7.52,0.57,12.77,300281,金明精机
2025-12-12,300285,25.58,28.0,28.0,24.66,1157261.0,3115911214.0,14.32,20.02,4.67,13.75,300285,国瓷材料
2026-01-09,300288,14.4,15.14,15.5,14.4,303172.0,455573716.0,7.84,7.91,1.11,11.82,300288,朗玛信息
2025-12-30,300291,6.57,7.76,7.76,6.42,1971588.0,1439754362.0,20.71,19.94,1.29,21.18,300291,百纳千成
2026-01-07,300293,21.98,22.66,22.92,21.96,201726.0,454741944.0,4.39,3.56,0.78,7.2,300293,蓝英装备
2025-12-18,300298,16.64,17.78,17.84,16.58,211721.0,368422243.0,7.54,6.47,1.08,4.69,300298,三诺生物
2026-01-06,300310,6.13,6.53,6.63,6.11,954515.0,612073453.0,8.46,6.18,0.38,13.8,300310,宜通世纪
2026-01-05,300314,12.71,13.56,13.7,12.69,112038.0,149903132.0,8.03,7.79,0.98,7.79,300314,戴维医疗
2025-12-31,300323,7.8,7.98,8.06,7.58,405090.0,318176488.67,6.3,4.72,0.36,4.61,300323,华灿光电
2026-01-06,300331,36.01,39.78,39.78,34.77,670831.0,2555156023.0,15.11,20.0,6.63,31.91,300331,苏大维格
2026-01-07,300331,38.97,41.9,42.5,37.83,651125.0,2610709793.0,11.74,5.33,2.12,30.97,300331,苏大维格
2025-12-30,300333,11.2,11.53,11.98,11.13,251630.0,293568325.0,7.58,2.85,0.32,7.52,300333,兆日科技
2025-12-22,300358,9.18,9.94,10.04,9.15,640949.0,621854407.0,9.67,8.04,0.74,9.14,300358,楚天科技
2025-12-12,300363,24.0,24.84,25.19,23.72,251835.0,621453719.0,6.14,3.72,0.89,5.05,300363,博腾股份
2025-12-31,300364,24.0,25.12,25.74,24.0,696116.0,1738195168.71,7.26,4.84,1.16,10.54,300364,中文在线
2026-01-07,300383,13.38,14.01,14.42,13.32,1498979.0,2083461475.0,8.17,4.09,0.55,8.36,300383,光环新网
2025-12-15,300389,15.39,15.77,16.25,15.3,98341.0,155494205.0,6.16,2.34,0.36,4.22,300389,艾比森
2026-01-05,300396,13.02,13.23,13.35,12.98,63672.0,83986914.0,2.87,2.56,0.33,2.34,300396,迪瑞医疗
2025-12-11,300411,11.47,11.9,11.98,11.42,166075.0,195729237.0,4.88,3.75,0.43,5.37,300411,金盾股份
2025-12-23,300414,12.86,15.54,15.54,12.8,772549.0,1152979408.0,21.16,20.0,2.59,24.64,300414,中光防雷
2025-12-12,300430,18.11,19.1,19.52,18.02,144214.0,273604264.0,8.31,5.82,1.05,5.55,300430,诚益通
2025-12-12,300435,19.99,21.17,21.7,19.99,281433.0,588155065.0,8.78,8.73,1.7,7.63,300435,中泰股份
2025-12-15,300435,21.77,22.1,22.79,21.73,336729.0,747324140.0,5.01,4.39,0.93,9.13,300435,中泰股份
2026-01-13,300444,10.8,12.65,12.97,10.3,2132402.0,2539655240.0,24.7,17.02,1.84,34.31,300444,双杰电气
2025-12-12,300445,21.6,25.61,25.61,21.51,258220.0,609228119.0,19.21,20.01,4.27,18.18,300445,康斯特
2025-12-15,300445,25.41,27.8,28.6,24.86,329444.0,882189857.0,14.6,8.55,2.19,23.19,300445,康斯特
2025-12-19,300446,23.23,26.25,27.08,23.2,1575250.0,4131593717.0,17.19,16.3,3.68,42.17,300446,航天智造
2026-01-09,300451,5.43,5.77,5.99,5.43,2057703.0,1194853113.0,10.61,9.28,0.49,13.48,300451,创业慧康
2026-01-05,300459,4.72,5.34,5.51,4.72,7051164.0,3647424846.0,17.21,16.34,0.75,21.45,300459,汤姆猫
2026-01-07,300467,31.14,34.64,35.99,31.14,243663.0,847588596.0,15.89,13.46,4.11,14.46,300467,迅游科技
2025-12-16,300468,31.34,33.84,34.43,30.65,712922.0,2351216153.0,11.98,7.22,2.28,13.46,300468,四方精创
2026-01-05,300485,10.58,11.17,11.18,10.58,117381.0,129051477.0,5.67,5.58,0.59,4.29,300485,赛升药业
2025-12-12,300487,54.31,61.52,62.0,54.08,167534.0,988615204.0,14.51,12.69,6.93,5.46,300487,蓝晓科技
2025-12-10,300489,39.7,41.4,42.52,39.7,47263.0,197186496.0,7.1,4.28,1.7,3.45,300489,光智科技
2025-12-11,300489,41.12,45.96,49.0,40.94,135598.0,614377620.0,19.47,11.01,4.56,9.89,300489,光智科技
2025-12-23,300490,11.4,12.95,13.5,11.39,842279.0,1051388753.0,18.38,12.8,1.47,21.42,300490,华自科技
2025-12-24,300491,25.87,28.2,28.43,25.67,198962.0,549893010.0,10.7,9.3,2.4,12.75,300491,通合科技
2025-12-12,300492,72.5,74.54,76.3,70.51,39640.0,295229129.0,8.18,5.37,3.8,2.02,300492,华图山鼎
2026-01-08,300492,77.6,87.45,87.5,77.6,48531.0,407740585.0,12.87,13.66,10.51,2.47,300492,华图山鼎
2025-12-17,300499,28.03,29.96,29.98,28.03,631229.0,1842674544.0,7.01,7.69,2.14,23.26,300499,高澜股份
2025-12-25,300503,37.55,43.42,43.42,37.02,524466.0,2128048311.0,17.69,20.01,7.24,21.76,300503,昊志机电
2025-12-26,300503,46.0,46.72,49.56,45.88,726285.0,3449217494.0,8.48,7.6,3.3,30.14,300503,昊志机电
2026-01-08,300505,25.5,26.1,28.28,25.06,761088.0,2026368745.0,13.59,10.17,2.41,35.01,300505,川金诺
2025-12-16,300507,9.21,9.55,9.62,9.06,575793.0,543224443.0,6.13,4.6,0.42,7.43,300507,苏奥传感
2026-01-05,300513,9.67,10.7,10.96,9.59,370364.0,385229911.0,14.44,12.75,1.21,12.85,300513,恒实科技
2026-01-09,300536,8.08,9.49,9.49,7.99,576198.0,527886940.0,18.96,19.97,1.58,19.65,300536,农尚环境
2026-01-07,300537,23.32,24.08,24.6,23.02,223243.0,530879674.0,6.99,6.5,1.47,15.51,300537,广信材料
2026-01-07,300538,16.78,17.22,17.22,16.57,231850.0,393761875.0,3.96,4.81,0.79,19.16,300538,同益股份
2025-12-16,300542,18.51,20.26,21.6,18.34,352199.0,716335694.0,17.54,8.98,1.67,14.22,300542,新晨科技
2025-12-16,300546,23.19,24.93,25.55,22.81,192721.0,474049517.0,11.76,7.0,1.63,14.39,300546,雄帝科技
2025-12-17,300547,32.73,35.76,35.8,32.73,231591.0,808480019.0,9.33,8.66,2.85,12.99,300547,川环科技
2025-12-18,300547,36.51,36.76,38.0,35.9,266185.0,987466494.0,5.87,2.8,1.0,14.94,300547,川环科技
2025-12-15,300551,13.57,14.13,15.12,13.35,444358.0,634912867.0,12.92,3.14,0.43,13.11,300551,古鳌科技
2025-12-16,300552,26.91,28.06,28.06,26.51,212295.0,591947031.0,6.63,20.02,4.68,15.41,300552,万集科技
2025-12-17,300552,28.07,29.26,30.12,27.01,400919.0,1166205944.0,11.08,4.28,1.2,29.1,300552,万集科技
2025-12-08,300553,35.88,40.15,41.08,35.82,113073.0,442164569.0,14.96,14.16,4.98,13.29,300553,集智股份
2026-01-05,300562,13.35,14.23,14.27,13.35,135143.0,188571762.0,6.9,6.75,0.9,8.33,300562,乐心医疗
2025-12-31,300567,90.1,91.2,96.0,86.0,280497.0,2547998390.46,11.77,7.31,6.21,12.35,300567,精测电子
